 ,id,team,inven_sortingindex,name,level,sortorder,"ad type
1=new
2=hot
3=new+hot
4=event
5=event+new
6=event+hot
7=event+hot+new",ImageName,"main product
0=첫번째
1
2
3","BuyerType
0=개인
1=클랜
공백=값을 사용 안함 (값이 있을경우 최우선적용,item.csv에 없는 아이템일경우  값기입필수)",사용,FabExtraItemID(제조비법있는 상품일경우),shop type
2745,2745,,,,,,,,,,,,
2744,2744,,,,,,,,,,,,
2743,2743,,,,,,,,,,,,
2742,2742,,,,,,,,,,,,
2741,2741,,,,,,,,,,,,
2740,2740,,,,,,,,,,,,
2739,2739,,,,,,,,,,,,
2738,2738,,,,,,,,,,,,
2737,2737,,,,,,,,,,,,
2736,2736,,,,,,,,,,,,
2735,2735,,,,,,,,,,,,
2734,2734,,,,,,,,,,,,
2733,2733,,,,,,,,,,,,
2732,2732,,,,,,,,,,,,
2731,2731,,,,,,,,,,,,
2730,2730,,,,,,,,,,,,
2729,2729,,,,,,,,,,,,
2728,2728,,,,,,,,,,,,
2727,2727,,,,,,,,,,,,
2726,2726,,,,,,,,,,,,
2725,2725,,,,,,,,,,,,
2724,2724,,,,,,,,,,,,
2723,2723,,,,,,,,,,,,
2722,2722,,,,,,,,,,,,
2721,2721,,,,,,,,,,,,
2720,2720,,,,,,,,,,,,
2719,2719,,,,,,,,,,,,
2718,2718,,,,,,,,,,,,
2717,2717,,,,,,,,,,,,
2716,2716,,,,,,,,,,,,
2715,2715,,,,,,,,,,,,
2714,2714,,,,,,,,,,,,
2713,2713,,,,,,,,,,,,
2712,2712,,,,,,,,,,,,
2711,2711,,,,,,,,,,,,
2710,2710,,,,,,,,,,,,
2709,2709,,,,,,,,,,,,
2708,2708,,,,,,,,,,,,
2707,2707,,,,,,,,,,,,
2706,2706,,,,,,,,,,,,
2705,2705,,,,,,,,,,,,
2704,2704,,,,,,,,,,,,
2703,2703,,,,,,,,,,,,
2702,2702,,,,,,,,,,,,
2701,2701,,,,,,,,,,,,
2700,2700,,,,,,,,,,,,
2699,2699,,,,,,,,,,,,
2698,2698,,,,,,,,,,,,
2697,2697,,,,,,,,,,,,
2696,2696,,,,,,,,,,,,
2695,2695,,,,,,,,,,,,
2694,2694,,,,,,,,,,,,
2693,2693,,,,,,,,,,,,
2692,2692,,,,,,,,,,,,
2691,2691,,,,,,,,,,,,
2690,2690,,,,,,,,,,,,
2689,2689,,,,,,,,,,,,
2688,2688,,,,,,,,,,,,
2687,2687,,,,,,,,,,,,
2686,2686,,,,,,,,,,,,
2685,2685,,,,,,,,,,,,
2684,2684,,,,,,,,,,,,
2683,2683,,,,,,,,,,,,
2682,2682,,,,,,,,,,,,
2681,2681,,,,,,,,,,,,
2680,2680,,,,,,,,,,,,
2679,2679,,,,,,,,,,,,
2678,2678,,,,,,,,,,,,
2677,2677,,,,,,,,,,,,
2676,2676,,,,,,,,,,,,
2675,2675,,,,,,,,,,,,
2674,2674,,,,,,,,,,,,
2673,2673,,,,,,,,,,,,
2672,2672,,,,,,,,,,,,
2671,2671,,,,,,,,,,,,
2670,2670,,,,,,,,,,,,
2669,2669,,,,,,,,,,,,
2668,2668,,,,,,,,,,,,
2667,2667,,,,,,,,,,,,
2666,2666,,,,,,,,,,,,
2665,2665,,,,,,,,,,,,
2664,2664,,,,,,,,,,,,
2663,2663,,,,,,,,,,,,
2662,2662,,,,,,,,,,,,
2661,2661,,,,,,,,,,,,
2660,2660,,,,,,,,,,,,
2659,2659,,,,,,,,,,,,
2658,2658,,,,,,,,,,,,
2657,2657,,,,,,,,,,,,
2656,2656,,,,,,,,,,,,
2655,2655,,,,,,,,,,,,
2654,2654,,,,,,,,,,,,
2653,2653,,,,,,,,,,,,
2652,2652,,,,,,,,,,,,
2651,2651,,,,,,,,,,,,
2650,2650,,,,,,,,,,,,
2649,2649,,,,,,,,,,,,
2648,2648,,,,,,,,,,,,
2647,2647,,,,,,,,,,,,
2646,2646,,,,,,,,,,,,
2645,2645,,,,,,,,,,,,
2644,2644,,,,,,,,,,,,
2643,2643,,,,,,,,,,,,
2642,2642,,,,,,,,,,,,
2641,2641,,,,,,,,,,,,
2640,2640,,,,,,,,,,,,
2639,2639,,,,,,,,,,,,
2638,2638,,,,,,,,,,,,
2637,2637,,,,,,,,,,,,
2636,2636,,,,,,,,,,,,
2635,2635,,,,,,,,,,,,
2634,2634,,,,,,,,,,,,
2633,2633,,,,,,,,,,,,
2632,2632,,,,,,,,,,,,
2631,2631,,,,,,,,,,,,
2630,2630,,,,,,,,,,,,
2629,2629,,,,,,,,,,,,
2628,2628,,,,,,,,,,,,
2627,2627,,,,,,,,,,,,
2626,2626,,,,,,,,,,,,
2625,2625,,,,,,,,,,,,
2624,2624,,,,,,,,,,,,
2623,2623,,,,,,,,,,,,
2622,2622,,,,,,,,,,,,
2621,2621,,,,,,,,,,,,
2620,2620,,,,,,,,,,,,
2619,2619,,,,,,,,,,,,
2618,2618,,,,,,,,,,,,
2617,2617,,,,,,,,,,,,
2616,2616,,,,,,,,,,,,
2615,2615,,,,,,,,,,,,
2614,2614,,,,,,,,,,,,
2613,2613,,,,,,,,,,,,
2612,2612,,,,,,,,,,,,
2611,2611,,,,,,,,,,,,
2610,2610,,,,,,,,,,,,
2609,2609,,,,,,,,,,,,
2608,2608,,,,,,,,,,,,
2607,2607,,,,,,,,,,,,
2606,2606,,,,,,,,,,,,
2605,2605,,,,,,,,,,,,
2604,2604,,,,,,,,,,,,
2603,2603,,,,,,,,,,,,
2602,2602,,,,,,,,,,,,
2601,2601,,,,,,,,,,,,
2600,2600,,,,,,,,,,,,
2599,2599,,,,,,,,,,,,
2599,2599,,,,,,,,,,,,
2598,2598,,,,,,,,,,,,
2597,2597,,,,,,,,,,,,
2596,2596,,,,,,,,,,,,
2595,2595,,,,,,,,,,,,
2594,2594,,,,,,,,,,,,
2593,2593,,,,,,,,,,,,
2592,2592,,,,,,,,,,,,
2591,2591,,,,,,,,,,,,
2590,2590,,,,,,,,,,,,
2589,2589,,,,,,,,,,,,
2588,2588,,,,,,,,,,,,
2587,2587,,,,,,,,,,,,
2586,2586,,,,,,,,,,,,
2585,2585,,,,,,,,,,,,
2584,2584,,,,,,,,,,,,
2583,2583,,,,,,,,,,,,
2582,2582,,,,,,,,,,,,
2581,2581,,,,,,,,,,,,
2580,2580,,,,,,,,,,,,
2579,2579,,,,,,,,,,,,
2578,2578,,,,,,,,,,,,
2577,2577,,,,,,,,,,,,
2576,2576,,,,,,,,,,,,
2575,2575,,,,,,,,,,,,
2574,2574,,,,,,,,,,,,
2573,2573,,,,,,,,,,,,
2572,2572,,,,,,,,,,,,
2571,2571,,,,,,,,,,,,
2570,2570,,,,,,,,,,,,
2569,2569,,,,,,,,,,,,
2568,2568,,,,,,,,,,,,
2567,2567,,,,,,,,,,,,
2566,2566,,,,,,,,,,,,
2565,2565,,,,,,,,,,,,
2564,2564,,,,,,,,,,,,
2563,2563,,,,,,,,,,,,
2562,2562,,,,,,,,,,,,
2561,2561,,,,,,,,,,,,
2560,2560,,,,,,,,,,,,
2559,2559,,,,,,,,,,,,
2558,2558,,,,,,,,,,,,
2557,2557,,,,,,,,,,,,
2556,2556,,,,,,,,,,,,
2555,2555,,,,,,,,,,,,
2554,2554,,,,,,,,,,,,
2553,2553,,,,,,,,,,,,
2552,2552,,,,,,,,,,,,
2551,2551,,,,,,,,,,,,
2550,2550,,,,,,,,,,,,
2549,2549,,,,,,,,,,,,
2548,2548,,,,,,,,,,,,
2547,2547,,,,,,,,,,,,
2546,2546,,,,,,,,,,,,
2545,2545,,,,,,,,,,,,
2544,2544,,,,,,,,,,,,
2543,2543,,,,,,,,,,,,
2542,2542,,,,,,,,,,,,
2541,2541,,,,,,,,,,,,
2540,2540,,,,,,,,,,,,
2539,2539,,,,,,,,,,,,
2538,2538,,,,,,,,,,,,
2537,2537,,,,,,,,,,,,
2536,2536,,,,,,,,,,,,
2535,2535,,,,,,,,,,,,
2534,2534,,,,,,,,,,,,
2533,2533,,,,,,,,,,,,
2532,2532,,,,,,,,,,,,
2531,2531,,,,,,,,,,,,
2530,2530,,,,,,,,,,,,
2529,2529,,,,,,,,,,,,
2528,2528,,,,,,,,,,,,
2527,2527,,,,,,,,,,,,
2526,2526,,,,,,,,,,,,
2525,2525,,,,,,,,,,,,
2524,2524,,,,,,,,,,,,
2523,2523,,,,,,,,,,,,
2522,2522,,,,,,,,,,,,
2521,2521,,,,,,,,,,,,
2520,2520,,,,,,,,,,,,
2519,2519,,,,,879,,,,,,,
2518,2518,,,,,880,,,,,,,
2517,2517,,,,,,,,,,,,
2516,2516,,,,,,,,,,,,
2515,2515,,,,,377,,,,,,,
2514,2514,,,,,,,,,,,,
2513,2513,,,,,784,3,,,,,,
2512,2512,,,,,785,3,,,,,,
2511,2511,,,,,786,3,,,,,,
2510,2510,,,,,,,,,,,,
2509,2509,,,,,,,,,,,,
2508,2508,,,,,,,,,,,,
2507,2507,,,,,,,,,,,,
2506,2506,,,,,,,,,,,,
2505,2505,,,,,,,,,,,,
2504,2504,,,,,,,,,,,,
2503,2503,,,,,,,,,,,,
2502,2502,,,,,,,,,,,,
2501,2501,,,,,,,,,,,,
2241,2241,,,,,,,,,,,,
2240,2240,,,,,,,,,,,,
2239,2239,,,,,,,,,,,,
2238,2238,,,,,,,,,,,,
2237,2237,,,,,,,,,,,,
2236,2236,,,,,,,,,,,,
2235,2235,,,,,,,,,,,,
2234,2234,,,,,501,,,,,,,
2233,2233,,,,,502,,,,,,,
2232,2232,,,,,503,,,,,,,
2231,2231,,,,,,,,,,,,
2230,2230,,,,,492,,,,,,,
2229,2229,,,,,,,,,,,,
2227,2227,,,,,,,,,,,,
2226,2226,,,,,,,,,,,,
2223,2223,,,,,,,,,,,,
2222,2222,,,,,,,,,,,,
2221,2221,,,,,,,,,,,,
2220,2220,,,,,204,,,,,,,
2219,2219,,,,,203,,,,,,,
2218,2218,,,,,,,,,,,,
2217,2217,,,,,,,,,,,,
2216,2216,,,,,,,,,,,,
2215,2215,,,,,,,,,,,,
2214,2214,,,,,,,,,,,,
2213,2213,,,,,,,,,,,,
2212,2212,,,,,,,,,,,,
2211,2211,,,,,,,,,,,,
2210,2210,,,,,,,,,,,,
2209,2209,,,,,,,,,,,,
2208,2208,,,,,,,,,,,,
2207,2207,,,,,,,,,,,,
2206,2206,,,,,,,,,,,,
2205,2205,,,,,,,,,,,,
2204,2204,,,,,,,,,,,,
2203,2203,,,,,,,,,,,,
2202,2202,,,,,,,,,,,,
2199,2199,,,,,,,,,,,,
2198,2198,,,,,,3,,,,,,
2197,2197,,,,,,3,,,,,,
2196,2196,,,,,,,,,,,,1
2195,2195,,,,,,,,,,,,1
2194,2194,,,,,,,,,,,,1
2193,2193,,,,,,,,,,,,1
2192,2192,,,,,,,,,,,,1
2191,2191,,,,,,,,,,,,1
2190,2190,,,,,,,,,,,,1
2189,2189,,,,,,,,,,,,1
2188,2188,,,,,,,,,,,,1
2187,2187,,,,,,,,,,,,
2186,2186,,,,,,,,,,,,
2185,2185,,,,,,,,,,,,
2184,2184,,,,,,3,,,,,,
2181,2181,,,,,,3,,,,,,
2180,2180,,,,,,,,,,,,
2178,2178,,,,,,3,,,,,,
2177,2177,,,buffakpre6sale,,,3,buffakpre6sale,,,,,
2176,2176,,,buffm4pre6sale,,,3,buffm4pre6sale,,,,,
2175,2175,,,,,,,,,,,,
2174,2174,,,,,,,,,,,,
2173,2173,,,,,,,,,,,,
2172,2172,,,,,,,,,,,,
2114,2114,,,,,,,,,,,,
2102,2102,,,,,,,,,,,,
2101,2101,,,,,,,,,,,,
2100,2100,,,,,,,,,,,,
2099,2099,,,,,,,,,,,,
2098,2098,,,,,,,,,,,,
2097,2097,,,,,,,,,,,,
2096,2096,,,,,,,,,,,,
2094,2094,,,,,778,3,,,,,,
2089,2089,,,luckybox,,,3,,,,,,
2086,2086,,,,,,,,,,,,
2085,2085,,,,,,,,,,,,
2084,2084,,,,,,,,,,,,
2078,2078,,,,,,,,,,,,
2076,2076,,,,,,,,,,,,
2075,2075,,,,,,,,,,,,
2074,2074,,,,,,,,,,,,
2073,2073,,,,,,,,,,,,
2071,2071,,,,,,,,,,,,
2070,2070,,,,,,,,,,,,
2067,2067,,,,,,,,,,,,
2064,2064,,,,,,,,,,,,
2059,2059,,,,,,,,,,,,
2055,2055,,,,,,,,,,,,
2054,2054,,,,,,,,0,,,,
2053,2053,,,,,,,,0,,,,
2052,2052,,,,,,,,0,,,,
2051,2051,,,,,,,,0,,,,
2050,2050,,,,,,,,0,,,,
2038,2038,,,,,,,,0,,,,
2037,2037,,,,,,,,0,,,,
2018,2018,0,,2014Hukubukuro,0,,,2014Hukubukuro,0,0,,,
2005,2005,,,,,,,,,,,,
1056,1056,,,,,,,,0,,,,
1055,1055,,,,,,,,0,,,,
1054,1054,,,,,,,,,,,,
1053,1053,,,,,,,,0,,,,
1048,1048,,,,,,,,,,,,
1047,1047,,,,,,,,,,,,
1029,1029,,,,,265,,,,,,,
994,994,,,,,,,,,,,,
993,993,,,,,,,,,,,,
992,992,,,,,,,,,,,,
991,991,,,,,,,,,,,,
987,987,,,,,,,,,,,,
986,986,,,,,299,3,,,,,,
985,985,,,,,,,,,,,,
984,984,,,,,,,,,,,,
983,983,,,,,,,,,,,,
981,981,,,,,261,,,,,,,
980,980,,,top50directbox,,362,,top50directbox,,,,,
978,978,,,,,,,,,,,,
977,977,,,,,,,,,,,,
976,976,,,,,,,,,,,,
975,975,,,,,,,,,,,,
972,972,,,,,,,,,,,,
971,971,,,vxlscannerlicense,,190,3,,,,,,
970,970,,,vxlminigunlicense,,191,3,,,,,,
969,969,,,,,200,,,,,,,
968,968,,,,,,,,,,,,
967,967,,,,,,,,,,,,
966,966,,,,,,,,,,,,
965,965,,,,,,,,,,,,
964,964,,,,,193,,,,,,,
962,962,,,,,,,,,,,,
960,960,,,,,,,,,,,,
959,959,,,,,,,,,,,,
958,958,,,,,,,,,,,,
957,957,,,,,,,,,,,,
956,956,,,,,,,,,,,,
955,955,,,,,,,,,,,,
954,954,,,,,,,,,,,,
953,953,,,,,,,,,,,,
952,952,,,,,482,,,,,,,
951,951,,,,,483,,,,,,,
950,950,,,,,484,,,,,,,
949,949,,,,,,,,,,,,
948,948,,,,,,,,,,,,
947,947,,,santaskinheavy,,777,3,,,,,,
946,946,,,santaskinlight,,779,3,,,,,,
945,945,,,,,,,,,,,,
944,944,,,,,,,,,,,,
943,943,,,,,,,,,,,,
942,942,,,,,,,,,,,,
937,937,,,,,,,,,,,,
936,936,,,,,,,,,,,,
935,935,,,,,,,,,,,,
934,934,,,,,,1,,,,,,
933,933,,,,,,,,,,,,
932,932,,,,,,,,,,,,
931,931,,,,,,,,,,,,
930,930,,,,,,,,,,,,
929,929,,,,,,,,,,,,
928,928,,,,,,,,,,,,
927,927,,,,,,,,,,,,
926,926,,,,,,,,,,,,
925,925,,,,,,,,,,,,
924,924,,,,,,,,,,,,
923,923,,,,,,,,,,,,
922,922,,,,,,,,,,,,
921,921,,,,,,,,,,,,
920,920,,,,,,,,,,,,
919,919,,,,,,,,,,,,
918,918,,,,,,,,,,,,
915,915,,,,,485,,,,,,,
914,914,,,,,486,,,,,,,
910,910,,,,,,,,,,,,
909,909,,,,,,,,,,,,
908,908,,,,,,,,,,,,
907,907,,,,,,,,,,,,
906,906,,,,,,,,,,,,
905,905,,,,,,,,,,,,
904,904,,,,,,,,,,,,
903,903,,,,,,,,,,,,
902,902,,,,,,,,,,,,
901,901,,,,,,,,,,,,
900,900,,,,,,,,,,,,
899,899,,,,,,,,,,,,
898,898,,,,,487,,,,,,,
897,897,,,,,488,,,,,,,
896,896,,,,,489,,,,,,,
895,895,,,,,,,,,,,,
894,894,,,,,,,,,,,,
893,893,,,,,207,,,,,,,
892,892,,,,,,,,,,,,
891,891,,,,,,,,,,,,
888,888,,,,,,,,,,,,
887,887,,,,,,,,,,,,
880,880,,,,,,,,,,,,
877,877,,,,,,,,,,,,
876,876,,,,,194,,,,,,,
875,875,,,,,,,,,,,,
874,874,,,,,490,,,,,,,
873,873,,,,,,,,,,,,
868,868,,,,,,,,,,,,
867,867,,,,,,,,,,,,
862,862,,,,,883,,,,,,,
861,861,,,,,,,,,,,,
859,859,,,,,,,,,,,,
858,858,,,,,,,,,,,,
857,857,,,,,,,,0,,,,
856,856,,,,,,,,0,,,,
855,855,,,,,,,,0,,,,
854,854,,,,,,,,0,,,,
853,853,,,,,,,,0,,,,
852,852,,,,,,,,0,,,,
851,851,,,,,,,,0,,,,
850,850,,,,,,,,0,,,,
849,849,,,,,205,,,0,,,,
848,848,,,,,,,,0,,,,
847,847,,,,,,,,,,,,
846,846,,,,,,,,,,,,
845,845,,,,,,,,0,,,,
844,844,,,,,,,,0,,,,
843,843,,,,,,,,,,,,
842,842,,,,,,,,,,,,
841,841,,,,,,,,,,,,
839,839,,,,,,3,,,,,,
834,834,,,,,,,,,,,,
833,833,,,,,,,,,,,,
832,832,,,,,,,,,,,,
831,831,,,,,,,,,,,,
828,828,,,,,,,,,,,,
827,827,,,,,,,,,,,,
826,826,,,,,,,,,,,,
825,825,,,,,,,,,,,,
824,824,,,,,,,,,,,,
823,823,,,,,381,,,,,,,
822,822,,,,,383,,,,,,,
821,821,,,,,,,,,,,,
820,820,,,,,,,,,,,,
819,819,,,,,,,,,,,,
816,816,,,,,,,,,,,,
815,815,,,,,,,,,,,,
814,814,,,,,,,,,,,,
813,813,,,,,,,,,,,,
812,812,,,,,,,,,,,,
810,810,,,,,,,,,,,,
809,809,,,,,,,,,,,,
807,807,,,,,382,3,,0,,,,
805,805,,,,,,,,0,,,,
804,804,,,,,,,,0,,,,
803,803,,,,,,,,,,,,
800,800,,,,,,,,0,,,,
799,799,,,,,,,,0,,,,
798,798,,,,,,,,0,,,,
797,797,,,,,,,,0,,,,
796,796,,,,,195,,,0,,,,
795,795,,,,,,,,,,,,
794,794,,,,,,,,,,,,
793,793,,,,,,,,,,,,
792,792,,,,,,,,,,,,
791,791,,,,,,,,0,,,,
790,790,,,,,,,,0,,,,
789,789,,,,,,,,0,,,,
788,788,,,,,,,,0,,,,
787,787,,,,,,,,0,,,,
786,786,,,,,,,,,,,,
785,785,,,,,,,,,,,,
784,784,,,,,,,,,,,,
783,783,,,,,,,,,,,,
782,782,,,,,,,,,,,,
781,781,,,,,,,,,,,,
780,780,,,,,,,,,,,,
779,779,,,,,,,,,,,,
778,778,,,,,,,,,,,,
777,777,,,,,,,,,,,,
776,776,,,,,198,,,,,,,
775,775,,,,,,,,,,,,
774,774,,,,,,,,0,0,,,
773,773,,,,,,,,0,,,,
772,772,,,,,,,,0,,,,
771,771,,,,,,,,0,,,,
770,770,,,,,,,,0,,,,
769,769,,,,,,,,0,,,,
768,768,,,,,,,,,,,,
767,767,,,,,,,,,,,,
766,766,,,,,,,,,,,,
765,765,,,,,,,,,,,,
764,764,,,,,,,,,,,,
763,763,,,,,,,,,,,,
762,762,,,,,,,,,,,,
761,761,,,,,,,,,,,,
760,760,,,,,,,,,,,,
759,759,,,,,,,,,,,,
753,753,,,,,,,,,,,,
752,752,,,,,262,,,,,,,
751,751,,,,,,,,,,,,
747,747,,,,,380,,,,,,,
746,746,,,,,379,,,,,,,
745,745,,,,,378,,,,,,,
744,744,,,,,377,,,,,,,
743,743,,,,,250,,,,,,,
742,742,,,,,251,,,,,,,
741,741,,,,,252,,,,,,,
740,740,,,,,,,,,,,,
739,739,,,,,,,,,,,,
738,738,,,,,,,,,,,,
736,736,,,,,,,,,,,,
735,735,,,,,,,,,,,,
733,733,,,,,,,,,,,,
732,732,,,,,,,,,,,,
731,731,,,,,,,,,,,,
730,730,,,,,,,,,,,,
729,729,,,,,,,,,,,,
728,728,,,,,196,,,,,,,
727,727,,,,,,,,,,,,
726,726,,,,,,,,,,,,
725,725,,,,,,,,,,,,
724,724,,,,,,,,,,,,
723,723,,,,,,,,,,,,
722,722,,,,,,,,,,,,
721,721,,,,,,,,,,,,
720,720,,,,,,,,,,,,
719,719,,,,,,,,,,,,
718,718,,,,,,,,,,,,
717,717,,,,,,,,,,,,
716,716,,,,,,,,,,,,
715,715,,,,,,,,,,,,
714,714,,,,,,,,,,,,
713,713,,,,,,,,,,,,
712,712,,,,,,,,,,,,
711,711,,,,,,,,,,,,
710,710,,,,,,,,,,,,
709,709,,,,,,,,,,,,
708,708,,,,,,,,,,,,
707,707,,,,,,,,,,,,
706,706,,,,,,,,,,,,
705,705,,,,,,,,,,,,
704,704,,,,,,,,,,,,
703,703,,,,,,,,,,,,
702,702,,,,,,,,,,,,
701,701,,,,,,,,,,,,
699,699,,,,,,,,,,,,
698,698,,,,,,,,,,,,
697,697,,,,,,,,,,,,
692,692,,,,,,,,,,,,
691,691,,,,,,,,,,,,
684,684,,,,,,,,,,,,
683,683,,,,,,,,,,,,
682,682,,,,,,,,,,,,
681,681,,,,,253,,,,,,,
680,680,,,,,254,,,,,,,
679,679,,,,,255,,,,,,,
678,678,,,,,,,,,,,,
677,677,,,,,,,,,,,,
676,676,,,,,,,,,,,,
675,675,,,,,,,,,,,,
674,674,,,,,,,,,,,,
673,673,,,,,,,,,,,,
672,672,,,,,,,,,,,,
671,671,,,,,,,,,,,,
670,670,,,,,,,,,,,,
669,669,,,,,,,,,,,,
668,668,,,,,,,,,,,,
619,619,,,,,,,,,,,,
616,616,,,,,,,,,,,,
614,614,,,,,,,,,,,,
612,612,,,,,,,,,,,,
611,611,,,,,,,,,,,,
610,610,,,,,,,,,,,,
609,609,,,,,,,,,,,,
608,608,,,,,,,,,,,,
602,602,,,,,,,,,,,,
601,601,,,,,,,,,,,,
600,600,,,,,,,,,,,,
598,598,,,,,,,,,,,,
597,597,,,,,,,,,,,,
596,596,,,,,,,,,,,,
595,595,,,,,,,,,,,,
593,593,,,,,,,,,,,,
592,592,,,,,,,,,,,,
591,591,,,,,,,,,,,,
590,590,,,,,,,,,,,,
589,589,,,,,,,,,,,,
588,588,,,,,,,,,,,,
587,587,,,,,,,,,,,,
585,585,,,,,,,,,,,,
584,584,,,,,,,,,,,,
583,583,,,,,,,,,,,,
582,582,,,,,,,,,,,,
579,579,,,,,,,,,,,,
577,577,,,,,,,,,,,,
575,575,,,,,,,,,,,,
574,574,,,,,,,,,,,,
572,572,,,,,,,,,,,,
571,571,,,,,,,,,,,,
570,570,,,,,,,,,,,,
569,569,,,,,,,,,,,,
568,568,,,,,,,,,,,,
567,567,,,,,,,,,,,,
566,566,,,,,,,,,,,,
565,565,,,,,,,,,,,,
564,564,,,,,,,,,,,,
563,563,,,,,,,,,,,,
562,562,,,,,,,,,,,,
561,561,,,,,,,,,,,,
559,559,,,,,,,,,,,,
558,558,,,,,,,,,,,,
557,557,,,,,,,,,,,,
556,556,,,,,,,,,,,,
555,555,,,,,,,,,,,,
554,554,,,,,260,,,,,,,
553,553,,,,,,,,,,,,
551,551,,,,,,,,,,,,
550,550,,,,,,,,,,,,
549,549,,,,,,,,,,,,
548,548,,,,,,,,,,,,
543,543,,,,,,,,,,,,
542,542,,,,,,,,,,,,
541,541,,,,,,,,,,,,
539,539,,,,,,,,,,,,
538,538,,,,,,,,,,,,
536,536,,,,,,,,,,,,
535,535,,,,,,,,,,,,
534,534,,,,,,,,,,,,
532,532,,,,,,,,,,,,
531,531,,,,,,,,,,,,
530,530,,,,,,,,,,,,
528,528,,,,,,,,,,,,
527,527,,,,,,,,,,,,
526,526,,,,,,,,,,,,
525,525,,,,,,,,,,,,
524,524,,,,,,,,,,,,
522,522,,,,,,,,,,,,
521,521,,,,,,,,,,,,
520,520,,,,,,,,,,,,
519,519,,,,,,,,,,,,
518,518,,,,,,,,,,,,
517,517,,,,,,,,,,,,
516,516,,,,,,,,,,,,
515,515,,,,,,,,,,,,
514,514,,,,,,,,,,,,
512,512,,,,,,,,,,,,
511,511,,,,,,,,,,,,
510,510,,,,,,,,,,,,
509,509,,,,,,,,,,,,
504,504,,,,,,,,,,,,
503,503,,,,,,,,,,,,
498,498,,,,,,,,,,,,
497,497,,,,,,,,,,,,
496,496,,,,,,,,,,,,
495,495,,,,,,,,,,,,
494,494,,,,,,,,,,,,
493,493,,,,,,,,,,,,
488,488,,,,,,,,,,,,
487,487,,,,,,,,,,,,
486,486,,,,,,,,,,,,
484,484,,,,,,,,,,,,
483,483,,,,,,,,,,,,
482,482,,,,,,,,,,,,
481,481,,,,,,,,,,,,
480,480,,,,,,,,,,,,
479,479,,,,,,,,,,,,
478,478,,,,,,2,,,,,,
477,477,,,,,,,,,,,,
476,476,,,,,,2,,,,,,
475,475,,,,,,,,,,,,
473,473,,,,,,,,,,,,
472,472,,,,,,,,,,,,
471,471,,,,,,,,,,,,
470,470,,,,,,,,,,,,
469,469,,,,,,,,,,,,
468,468,,,,,,,,,,,,
467,467,,,,,,,,,,,,
466,466,,,,,,,,,,,,
463,463,0,,,,,,,,,,,
458,458,,,,,,,,,,,,
457,457,,,,,,,,,,,,
456,456,,,,,,,,,,,,
455,455,,,,,180,,,,,,,
449,449,0,,,66,,,,,0,,,
448,448,0,,,60,,,,,0,,,
447,447,2,,,54,,,,,0,,,
446,446,1,,,54,,,,,0,,,
445,445,0,,,48,,,,,0,,,
444,444,2,,,36,,,,,0,,,
443,443,1,,,36,,,,,0,,,
442,442,,,,,,,,,,,,
441,441,,,,,,,,,,,,
440,440,,,,,,,,,,,,
439,439,,,,,,,,,,,,
437,437,,,,,,,,,,,,
436,436,,,,,,,,,,,,
435,435,,,,,,,,,,,,
434,434,,,,,,,,,,,,
433,433,,,,,,,,,,,,
432,432,,,,,,,,,,,,
431,431,0,,,,,,,,,,,
429,429,,,,,,,,,,,,
428,428,,,,,,,,,,,,
427,427,,,,,,,,,,,,
426,426,,,,,,,,,,,,
425,425,,,,,,,,,,,,
424,424,,,,,,,,,,,,
422,422,,,,,,,,,,,,
421,421,,,,,,,,,,,,
420,420,,,,,,,,,,,,
419,419,,,,,,,,,,,,
418,418,,,,,,,,,,,,
417,417,0,,,,,,,,,,,
416,416,,,,,,,,,,,,
415,415,,,,,,,,,,,,
414,414,,,,,,,,,,,,
413,413,,,,,,,,,,,,
407,407,,,,,,,,,,,,
406,406,,,,,,,,,,,,
405,405,,,,,,,,,,,,
400,400,,,,,,,,,,,,
399,399,,,,,,,,,,,,
398,398,,,,,,,,,,,,
397,397,,,,,,,,,,,,
395,395,,,,,,,,,,,,
394,394,,,,,,,,,,,,
393,393,,,,,,,,,,,,
392,392,,,,,,,,,,,,
391,391,,,,,,,,,,,,
390,390,,,,,,,,,,,,
389,389,,,,,,,,,,,,
387,387,,,,,326,,,,,,,
386,386,,,,,328,,,,,,,
385,385,,,,,,,,,,,,
384,384,,,,,,,,,,,,
383,383,,,,,,,,,,,,
382,382,,,,,,,,,,,,
381,381,,,,,,,,,,,,
380,380,,,,,,,,,,,,
379,379,,,,,,,,,,,,
378,378,,,,,363,,,,,,,
377,377,,,,,,,,,,,,
376,376,,,,,,,,,,,,
375,375,,,,,329,,,,,,,
374,374,,,,,,,,,,,,
373,373,,,,,327,,,,,,,
372,372,,,,,,,,,,,,
371,371,,,,,,,,,,,,
370,370,,,,,,,,,,,,
369,369,,,,,,,,,,,,
368,368,,,,,,,,,,,,
367,367,,,,,,,,,,,,
366,366,,,,,,,,,,,,
365,365,,,,,,,,,,,,
364,364,,,,,,,,,,,,
363,363,,,,,197,,,,,,,
362,362,,,,,,,,,,,,
361,361,,,,,,,,,,,,
360,360,,,,,,,,,,,,
359,359,,,,,,,,,,,,
358,358,,,,,,,,,,,,
357,357,,,,,,,,,,,,
356,356,,,,,,,,,,,,
355,355,,,,,,,,,,,,
354,354,,,,,,,,,,,,
353,353,,,,,,,,,,,,
352,352,,,,,,,,,,,,
